restaurant,reviews,Label
코퍼룸,"스모크 베이컨을 시켰는데 너무 맛없었음(절대 비추)
. 맥주는 괜찮음.",
코퍼룸,가성비가 좋다고는 못하겠네요. 그래도 강남이니까 이 가격인거 같습니다,-1
코퍼룸,무난한 수제버거. 수요미식회의 명성엔 살짝미달,-1
코퍼룸,생각보다 수제맥주맛이...기본서비스도 없고ㅠㅜ,-2
코퍼룸,양고기 버거 맛 괜찮아요,1
코퍼룸,가성비 최악..수요미식회는 뭘로 여기를 추천한건지,-2
코퍼룸,전보다는 버거 맛이 좀 떨어진듯,-1
코퍼룸,수제 햄버거 육즙있고 맛있음,1
코퍼룸,햄버거  굿입니다  수제버거,1
코퍼룸,"수제버거, 맥주 맛나요...",1
코퍼룸,수제버거가 아주맛나다!,1
코퍼룸,햄버거가 맛있지만 주차공간이 부족,-1
코퍼룸,"그냥 분위기소소 메뉴는 그닥 보통
분위기 무드에가는맛",-1
코퍼룸,붐비지않음. 패티의 촉촉함. 가격은 꽤 비쌈,-1
코퍼룸,"개인적 취향으론 만점, 싱글보단 더블추천",1
코퍼룸,가격빼고 다 좋음 맛있음,1
코퍼룸,훌륭한 햄버거 런치시 훌륭한 가격,1
코퍼룸,양고기버거 맛나요,1
코퍼룸,수제 매주를 다양한 American style 안주와 함께ᆢ.,1
코퍼룸,잘 모르겠음 그냥 햄버거..,-1
코퍼룸,수제버거가 맛있다,1
코퍼룸,분위기도 괜찮고 음식도 괜찮습니다.,1
코퍼룸,넘맛있고 살찌는맛... 약간 늦게 나오는편,-1
코퍼룸,맥주.프라이.가격 다 무난한 만족,1
코퍼룸,맛있는 햄버거와 맥주~~~,1
코퍼룸,점심에 분위기 내고 싶을 때 가끔 찾는 곳,1
코퍼룸,젊다면 맥주와 레크레이션을 즐기세요,1
코퍼룸,후회하지 않는 버거,1
코퍼룸,가격도 적당. 맛도 괜찮다,1
코퍼룸,점심 셋트 가성비 좋은집,1
코퍼룸,기름지지 않고 깔끔한 맛..,
코퍼룸,생각보다 별로었던 버거.,
코퍼룸,깔끔 가성비좋음 입구찾기 어려움,
코퍼룸,햄버거 맛있어요,1
코퍼룸,분이기 좋음 좀 있는가격,1
코퍼룸,탁구를 칠 수 있음,0
코퍼룸,오져따리 지려버려따~,1
코퍼룸,햄버거 최고,1
코퍼룸,맛 있 음,1
코퍼룸,많고 맛있음.,1
코퍼룸,맛좋음,1
코퍼룸,개쩜,1
코퍼룸,버거맛남,0
코퍼룸,분위기 있고 무난,1
코퍼룸,놀게 많음,1
코퍼룸,개별로,-1
코퍼룸,별로임...,-1
코퍼룸,시그니처버거,0
코퍼룸,햄버거,0
코퍼룸,그럭저럭,0
코퍼룸,좋아요,1
코퍼룸,여기 버거는 처음에는 꽤 평범하고 지루해 보였지만 놀랍게도 맛이 꽤 좋았습니다! 감자튀김은 지루했지만 특별한 것은 없었습니다.,1
코퍼룸,"꽤 비싼 버거/윙 바 유형의 장소. 분위기는 넓고 좋아요. 서비스도 좋고, 고급스러운 바처럼 보입니다.",1
코퍼룸,"수영장, 다트 등 다양한 시설. 맥주는 좋습니다. 하우스 맥주가 항상 제공되는 것은 아니지만, 제공되면 좋습니다.",1
코퍼룸,"옆집 라마다와 붙어 있고, 시원한 분위기, 좋은 음식. 리코타 샐러드는 훌륭했습니다!",1
코퍼룸,"게임(다트, 아케이드 농구대, 수영장)이 있는 멋진 미국식 스팟 바",1
코퍼룸,음식과 좋은 맥주를 즐길 수 있는 아늑한 장소. 또한 당구대와 게임,1
코퍼룸,햄버거는 좋다. 좋은 설정.,1
코퍼룸,최고의 햄버거.,1
코퍼룸,환상적인 장소! 꼭 시도해보세요!,1
코퍼룸,버거는 의외로 괜찮았음,1
코퍼룸,훌륭한 버거와 감자튀김!,1
코퍼룸,블루 치즈,0
코퍼룸,별로,-1
코퍼룸,망할 당구대 좀 고쳐라,-1
온전히,"최근 골목식당으로 유명한
가성비 초밥집…",1
온전히,백종원 골목식당 나온지도 3-4년 지난거 같은데 여전히 가격은 11000으로 저렴하다. 처음 가보는데 밥양에 비해 회양이 조금 적다 느꼈는데 이전 가게 이전 블러그에 올라온 사진들을 보니 가격을 많이 못 올리고 회양을 조금 줄인듯 싶다. 그래서 조화가 아쉬웠다. 연어 넘. 맛있던데 두께가 좀더 있어 기름진 느낌이 더 났다면 좋을거같고 아가미는 쨥조름하게 맛있었다.…,0
온전히,"1.1만 1.6만
그냥 초밥 맛인데..
가격이 착하네요.…",1
온전히,"예약제라 도착하시면 바로 예약먼저 하셔야 하고
점심 이후는 조금 덜 기다리실 수도..
(주차장은 따로 없는 듯)…",-1
온전히,"미리 예약해야 초밥을 먹을수 있어요.
오전9시부터 올수있는 시간대에 이름을 쓰고 예약하면 그 약속한 시간에 초밥을 먹을수 있어요.~
토요일은 조금 더 먹을 수 있는 확률이 높고 토요일 오전에 가시면…",1
온전히,"점심 시간이 좀 지난 시간에 조용히 먹을 거라 생각하고 갔는데 테이블에 많은 분들이...^^
그래도 대기 안 한 게 어디냐 싶고
친절하게 서빙도 해주시는 직원분과 사장님 부부..…",
온전히,"백종원 골목식당 둔촌동편에 소개된 집. 단돈 9,000원에 질좋은 초밥과 롤을 맛볼 수 있는곳. 사장님 내외분도 친절하신듯. 장국도 맛있으며, 단일메뉴를 추구하는 곳.",
온전히,이 곳에 옮겨오기 전부터 아주 맛있는 곳으로 소문이 난 곳이라고 하죠. 스시를 썩 좋아하지 않는 저로서는 곁들일 메뉴가 없는게 좀 아쉽습니다.,
온전히,역대급 맛과 가성비. 양도 나쁘지않아서 배도 부르다. 9천원이 절대 아쉽지 않은 퀄리티. 사장님 힘내세요~!! 3번째 먹엇을 땐 참치가 좀 작아지고 맛이 달라진 느낌이 ㅠㅠ..,
온전히,"가성비 좋음. 재료로는 미들급 스시정도.
양이 적은거 빼고는 만족.
저동네 물가가 너무 싸서 티비에서 직원들이 비싸다고 생각하는듯. 아메 2300원, 육개장 7000원, 설렁탕 6000원임.
현재는 평일 웨이팅 없이 먹을 수 있음",1
온전히,정성스럽게 만든 음식 초밥  사장님의 정성을 맛볼수 있습니다.,1
온전히,"맛있어서 입에서 녹네요. 양은 두개정도는 먹어야하나 진짜 맛있어요. 원래 비싼 스시인데 저렴하게 먹었는데 가성비 갑~강추주차는 어려움...
동네 주차장에 돈 내고 주차했음.
오후3시 넘어가니 줄 안서고 들어갔고 뒤로도 몇팀이나 더 들어오시더라구요.꼭 점심이 아니어도 된다면 평일 3시이후 추천함.",2
온전히,생선이 신선해서 더 맛있는거 같아요.그런데 전 밥양 더 늘려도 괜찮은거같고  생선들이  같 하셔서 그런지 뜨듯한 느낌으로 나오는데 좀식어서 나오면 더 맛있을거같아요~^,
온전히,"맛있음. 특히 초새우초밥과 새우장초밥이 굿!
9000원에 알찬구성임. 하지만  남성의 경우 양이 적다고 생각할 것 같음. 초밥 피스를 줄이고 우동이 있었으면좋겠다고 생각함",
온전히,다른건 머 와....이러다고 할수없을사람도 있겠지만 진짜 참치랑 연어 간장새우 미쳤음 그것만해서 만원 받아도 될정도임.....,2
온전히,깔끔한 주방에 고퀄리티 초밥의 맛...역시나 자부심 있는 사람들은 이렇게 다르다.,
온전히,"예약 없이 가능
회가 두툼한편이라 씹는맛좋고 초새우가 달고맛있음",
온전히,"둘이서 세개는 시켜야 배가 차군용~ 원래 초밥이 그런편입니당, 맛있고 무난하게 괜찮았어요!!!",
온전히,"골목식당에 나와서 다녀왔어요 11시반오픈전에 대기명단주시는데 이미 11시반전에 40명꽉차요
일찍가세요ㅎㅎ 간장새우가 진짜 짱짱맛있어요♡",2
온전히,"11000.16000원셋트 두종류
ㅣㅇ개에 이정도면 나이쓰죠",1
온전히,"약속에 좀 늦어질 것 같아 친구놈 먼저 보내서 각 세트 시켜놨더니 제거 나온거까지 맛본다고 호로록 다 먹어치웠더군요
둘이 먹다 하나가 죽는다는 소린 들어봤어도 둘이 먹으려다 한 명거가 사라졌단 얘긴 이렇게 경험하네요
초밥세트가 비싸다느니 하시지말고 이정도 질에 이 가격이면 가성비 참 좋으니 시간대 잘 잡아서 가보세요!",1
온전히,가볼만한 초밥집이에요. 다만 가격과 퀄리티 함께 더 올리셨으면 좋겠습니다.,
온전히,맛있는 초밥. 후회없지만. 미리미리 가셔야해요,
온전히,"장어초밥 안좋아했는데, 이곳에 가면 꼭 추가로 시킵니다. 백화점 입점이나 비싼 오마카세 어디와 비교해도 앞서는 장어초밥! 그리고 간장새우장이 정말 맘에 쏙드는 깔끔하고 간이 딱 맞는 맛이에요.
기대없이 갔다가 감탄하고 기회 될때마다 갑니다.",2
온전히,"가성비 좋은 초밥집.
재료도 신선하고 좋음",1
온전히,"모듬초밥이 저렴하고 알찹니다.
그리고 맛있어요~",1
온전히,이 가격대에 이렇게 실한 초밥을 먹을수있다니! 잘 먹고갑니다!!,1
